genres,item_id,title
Action,229621,Resident Evil: Revelations Resistance Set
Adventure,229621,Resident Evil: Revelations Resistance Set
Action,229622,Resident Evil: Revelations Enhancement Set
Adventure,229622,Resident Evil: Revelations Enhancement Set
Action,214331,Dollar Dash - Robber's Toolkit DLC
Indie,214331,Dollar Dash - Robber's Toolkit DLC
Indie,228601,Sins of a Solar Empire®: Rebellion - Forbidden Worlds™ DLC
Strategy,228601,Sins of a Solar Empire®: Rebellion - Forbidden Worlds™ DLC
Design &amp; Illustration,229752,RPG Maker VX Ace - Modern Day Tiles Resource Pack
Web Publishing,229752,RPG Maker VX Ace - Modern Day Tiles Resource Pack
Casual,236290,Cranky Cat
Action,208470,Tryst: Survival DLC
Strategy,208470,Tryst: Survival DLC
Indie,208470,Tryst: Survival DLC
Simulation,222581,Train Simulator: BNSF Locomotive Pack Add-On
Casual,236790,Agricultural Simulator 2013 - Steam Edition
Simulation,236790,Agricultural Simulator 2013 - Steam Edition
Indie,237570,Penny Arcade's On the Rain-Slick Precipice of Darkness 4
RPG,237570,Penny Arcade's On the Rain-Slick Precipice of Darkness 4
Casual,238930,7 Grand Steps: What Ancients Begat
Indie,238930,7 Grand Steps: What Ancients Begat
Simulation,238930,7 Grand Steps: What Ancients Begat
Strategy,238930,7 Grand Steps: What Ancients Begat
Casual,235360,Prime World: Defenders
Indie,235360,Prime World: Defenders
RPG,235360,Prime World: Defenders
Strategy,235360,Prime World: Defenders
Strategy,231489,COH 2 - Soviet Skin: (H) Winter Whitewash Voronezh Front
Strategy,231488,COH 2 - Soviet Skin: (L) Winter Whitewash Voronezh Front
Strategy,231487,COH 2 - German Skin: (M) Winter Ambush Pattern
Strategy,231486,COH 2 - German Skin: (L) Winter Ambush Pattern
Strategy,231483,COH 2 - German Skin: (L) Three Color Ambush Pattern
Simulation,208375,Train Simulator: BR Class 50 Loco Add-On
Action,230892,Awesomenauts - Teddy Ayla Skin
Indie,230892,Awesomenauts - Teddy Ayla Skin
Strategy,230892,Awesomenauts - Teddy Ayla Skin
Indie,238950,AI War: Vengeance Of The Machine
Strategy,238950,AI War: Vengeance Of The Machine
Simulation,208348,Train Simulator: NKP S-2 Class 'Berkshire' Loco Add-On
Action,219442,Aliens: Colonial Marines - Movie Map Pack
Simulation,208349,Train Simulator: SP&amp;S E-1 Class 'Northern' Loco Add-On
Action,230891,Awesomenauts - Shaolin Ayla Skin
Indie,230891,Awesomenauts - Shaolin Ayla Skin
Strategy,230891,Awesomenauts - Shaolin Ayla Skin
Indie,231740,Knights of Pen and Paper +1 Edition
RPG,231740,Knights of Pen and Paper +1 Edition
Action,229480,Dungeons &amp; Dragons: Chronicles of Mystara
Adventure,229480,Dungeons &amp; Dragons: Chronicles of Mystara
RPG,229480,Dungeons &amp; Dragons: Chronicles of Mystara
Strategy,235230,Worms Revolution - Customization Pack
Strategy,213901,Magic 2014 “Mind Maze” Foil Conversion
Strategy,226664,Crusader Kings II: Dynasty Shield III
Strategy,226663,Crusader Kings II: Celtic Portraits
Action,2028850,Bioshock Infinite: Columbia's Finest
Strategy,226662,Crusader Kings II: Celtic Unit Pack
Action,218550,Borderlands 2: Tiny Tina's Assault on Dragon Keep
RPG,218550,Borderlands 2: Tiny Tina's Assault on Dragon Keep
Action,232647,Sniper Ghost Warrior 2: World Hunter Pack
Simulation,223598,The Sims 3: Island Paradise
Action,237030,Sanctum 2: Road to Elysion
Casual,237030,Sanctum 2: Road to Elysion
Indie,237030,Sanctum 2: Road to Elysion
Strategy,237030,Sanctum 2: Road to Elysion
Strategy,231430,Company of Heroes 2
Strategy,219624,Sealed Play Deck - Slot 05
Strategy,219623,Sealed Play Deck - Slot 04
Strategy,213892,Magic 2014 “Masks of the Dimir” Deck Key
Action,207011,Alien Spidy: Between a Rock and a Hard Place
Adventure,207011,Alien Spidy: Between a Rock and a Hard Place
Indie,207011,Alien Spidy: Between a Rock and a Hard Place
Action,224160,Borderlands 2: Mechromancer Steampunk Slayer Pack
RPG,224160,Borderlands 2: Mechromancer Steampunk Slayer Pack
Action,224161,Borderlands 2: Gunzerker Dapper Gent Pack
RPG,224161,Borderlands 2: Gunzerker Dapper Gent Pack
Action,224163,Borderlands 2: Psycho Madness Pack
RPG,224163,Borderlands 2: Psycho Madness Pack
Action,224165,Borderlands 2: Psycho Domination Pack
RPG,224165,Borderlands 2: Psycho Domination Pack
Strategy,213894,Magic 2014 “Enter the Dracomancer” Deck Key
Action,224162,Borderlands 2: Psycho Dark Psyche Pack
RPG,224162,Borderlands 2: Psycho Dark Psyche Pack
Strategy,213890,Magic 2014 “Firewave” Deck Key
Action,224167,Borderlands 2: Commando Haggard Hunter Pack
RPG,224167,Borderlands 2: Commando Haggard Hunter Pack
Action,224168,Borderlands 2: Assassin Stinging Blade Pack
RPG,224168,Borderlands 2: Assassin Stinging Blade Pack
Action,224164,Borderlands 2: Psycho Supremacy Pack
RPG,224164,Borderlands 2: Psycho Supremacy Pack
Action,237110,Mortal Kombat Komplete Edition
Action,224166,Borderlands 2: Siren Glitter and Gore Pack
RPG,224166,Borderlands 2: Siren Glitter and Gore Pack
Free to Play,239370,Ragnarok Online 2 - Elemento School Graduation Pack
Massively Multiplayer,239370,Ragnarok Online 2 - Elemento School Graduation Pack
RPG,239370,Ragnarok Online 2 - Elemento School Graduation Pack
Free to Play,239380,Ragnarok Online 2 - Trendsetter Fashionista's Pack
Massively Multiplayer,239380,Ragnarok Online 2 - Trendsetter Fashionista's Pack
RPG,239380,Ragnarok Online 2 - Trendsetter Fashionista's Pack
Action,239800,Bleed
Indie,239800,Bleed
Adventure,207620,The Walking Dead: 400 Days
Action,210945,Killing Floor - Mrs Foster Pack
Action,210944,Killing Floor - Golden Weapon Pack 2
Action,210943,Killing Floor - Community Weapon Pack 2
Action,239660,Soldier Front 2
Free to Play,239660,Soldier Front 2
Action,225360,DARK
RPG,225360,DARK
Racing,243360,TrackMania² Valley
Sports,243360,TrackMania² Valley
Action,225160,Shadow Warrior Classic Redux
RPG,39140,FINAL FANTASY VII
Indie,230691,Lords of Football: Super Training
Simulation,230691,Lords of Football: Super Training
Sports,230691,Lords of Football: Super Training
Strategy,230691,Lords of Football: Super Training
Simulation,222589,Train Simulator: SD40-2 Independence Loco Add-On
Racing,221167,GRID 2 - Drift Pack
Sports,221167,GRID 2 - Drift Pack
Casual,220285,Farming Simulator 2013: Ursus
Simulation,220285,Farming Simulator 2013: Ursus
Strategy,235580,Sid Meier's Civilization V: Brave New World
Action,218065,Runner2 - Good Friends Character Pack
Indie,218065,Runner2 - Good Friends Character Pack
Adventure,201420,Toki Tori 2+
Casual,201420,Toki Tori 2+
Indie,201420,Toki Tori 2+
Action,205080,BIT.TRIP FATE
Indie,205080,BIT.TRIP FATE
Action,237590,R.I.P.D.: The Game
Action,205083,BIT.TRIP.FATE Soundtrack
Indie,205083,BIT.TRIP.FATE Soundtrack
Adventure,233370,The Raven - Legacy of a Master Thief
Adventure,241320,Ittle Dew
Indie,241320,Ittle Dew
Action,219443,Aliens: Colonial Marines: Stasis Interrupted
Strategy,231463,CoH 2 - Soviet Commander: Terror Tactics
Strategy,231455,CoH 2 - German Commander: Storm Doctrine
Racing,221166,GRID 2 - Peak Performance Pack
Sports,221166,GRID 2 - Peak Performance Pack
Action,243442,Soldier Front 2: Shoot Em Up Package
Free to Play,243442,Soldier Front 2: Shoot Em Up Package
Adventure,234650,Shadowrun Returns
Indie,234650,Shadowrun Returns
RPG,234650,Shadowrun Returns
Strategy,234650,Shadowrun Returns
Action,238870,Citadels
Strategy,238870,Citadels
Action,230890,Awesomenauts - Gnabot Skin
Indie,230890,Awesomenauts - Gnabot Skin
Strategy,230890,Awesomenauts - Gnabot Skin
Action,207010,Alien Spidy: Easy Breezy DLC
Adventure,207010,Alien Spidy: Easy Breezy DLC
Indie,207010,Alien Spidy: Easy Breezy DLC
Action,241410,CastleStorm
Indie,241410,CastleStorm
Strategy,241410,CastleStorm
Strategy,214991,Hearts of Iron III: Axis Minors Vehicle Pack
Adventure,237550,Realms of Arkania: Blade of Destiny
Indie,237550,Realms of Arkania: Blade of Destiny
RPG,237550,Realms of Arkania: Blade of Destiny
Indie,228960,Skulls of the Shogun
Strategy,228960,Skulls of the Shogun
Strategy,214990,Hearts of Iron III: Italian Vehicle Pack
Action,214930,BioShock Infinite: Clash in the Clouds
Simulation,225429,Cities in Motion 2:  Trekking Trolleys
Action,234080,Castlevania: Lords of Shadow – Ultimate Edition
Adventure,234080,Castlevania: Lords of Shadow – Ultimate Edition
Simulation,225428,Cities in Motion 2: Wending Waterbuses
Action,222285,Star Conflict: Pirate Pack - Dead Man's Chest
Free to Play,222285,Star Conflict: Pirate Pack - Dead Man's Chest
Massively Multiplayer,222285,Star Conflict: Pirate Pack - Dead Man's Chest
Simulation,222285,Star Conflict: Pirate Pack - Dead Man's Chest
Action,222284,Star Conflict: Pirate Pack - Jolly Roger
Free to Play,222284,Star Conflict: Pirate Pack - Jolly Roger
Massively Multiplayer,222284,Star Conflict: Pirate Pack - Jolly Roger
Simulation,222284,Star Conflict: Pirate Pack - Jolly Roger
Action,222283,Star Conflict: Pirate Pack - Corsair
Free to Play,222283,Star Conflict: Pirate Pack - Corsair
Massively Multiplayer,222283,Star Conflict: Pirate Pack - Corsair
Simulation,222283,Star Conflict: Pirate Pack - Corsair
Action,242300,CastleStorm - From Outcast to Savior
Indie,242300,CastleStorm - From Outcast to Savior
Strategy,242300,CastleStorm - From Outcast to Savior
Action,217140,Rise of the Triad
Indie,230690,Lords of Football: Eastern Europe
Simulation,230690,Lords of Football: Eastern Europe
Sports,230690,Lords of Football: Eastern Europe
Strategy,230690,Lords of Football: Eastern Europe
Strategy,245660,"Wargame: AirLand Battle - ""Vox Populi"" (Free DLC)"
Simulation,222590,Train Simulator: Great Northern F7 ‘Empire Builder’ Loco Add-On
Indie,210870,Cloudberry Kingdom™
Action,219101,Call of Duty®: Black Ops II - Vengeance
Casual,242630,"Crazy Machines 2: Invaders From Space, 2nd Wave DLC"
Strategy,242630,"Crazy Machines 2: Invaders From Space, 2nd Wave DLC"
Simulation,240280,DCS: Black Shark 2
Simulation,245810,DCS: A-10C Warthog - DLC
Simulation,223770,DCS: P-51D Mustang
Simulation,240300,DCS: Combined Arms 1.5
Strategy,240300,DCS: Combined Arms 1.5
Simulation,245580,Su-25 for DCS World
Adventure,93304,The Dream Machine: Chapter 4
Casual,93304,The Dream Machine: Chapter 4
Indie,93304,The Dream Machine: Chapter 4
Adventure,94304,The Dream Machine: Chapter 4
Casual,94304,The Dream Machine: Chapter 4
Indie,94304,The Dream Machine: Chapter 4
Action,243950,Divinity: Dragon Commander
RPG,243950,Divinity: Dragon Commander
Strategy,243950,Divinity: Dragon Commander
Action,242590,Saints Row IV: Inauguration Station
Adventure,242590,Saints Row IV: Inauguration Station
Strategy,231485,COH 2 - German Skin: (H) Four Color Disruptive Pattern
Strategy,231477,COH 2 - German Skin: (L) Four Color Disruptive Pattern
Strategy,231484,COH 2 - German Skin: (M) Four Color Disruptive Pattern
Action,238570,Super House of Dead Ninjas: True Ninja Pack
Indie,238570,Super House of Dead Ninjas: True Ninja Pack
Action,231040,Beatbuddy: Tale of the Guardians
Adventure,231040,Beatbuddy: Tale of the Guardians
Casual,231040,Beatbuddy: Tale of the Guardians
Indie,231040,Beatbuddy: Tale of the Guardians
Indie,241620,Inquisitor
RPG,241620,Inquisitor
Simulation,625170,Europa Universalis IV: Call-to-Arms Pack
Strategy,625170,Europa Universalis IV: Call-to-Arms Pack
Simulation,625172,Europa Universalis IV: Pre-Order Pack
Strategy,625172,Europa Universalis IV: Pre-Order Pack
Simulation,625171,Europa Universalis IV: Digital Extreme Edition Upgrade Pack
Strategy,625171,Europa Universalis IV: Digital Extreme Edition Upgrade Pack
RPG,226665,DLC - Crusader Kings II: Europa Universalis IV Converter
Simulation,226665,DLC - Crusader Kings II: Europa Universalis IV Converter
Strategy,226665,DLC - Crusader Kings II: Europa Universalis IV Converter
Strategy,231465,CoH 2 - German Commander: Lightning War Doctrine
Action,212894,Dishonored: The Brigmore Witches
Adventure,212894,Dishonored: The Brigmore Witches
Action,237630,DuckTales: Remastered
Adventure,237630,DuckTales: Remastered
Casual,237630,DuckTales: Remastered
RPG,226666,DLC - Crusader Kings II: Customization Pack
Simulation,226666,DLC - Crusader Kings II: Customization Pack
Strategy,226666,DLC - Crusader Kings II: Customization Pack
Indie,241950,Hacker Evolution Duality: Hardcore Package Part 1 DLC
Simulation,222591,Train Simulator: Metronom ME 146 Loco Add-On
Strategy,233840,Worms Clan Wars
Free to Play,244230,War Thunder - Steam Pack
Massively Multiplayer,244230,War Thunder - Steam Pack
Simulation,244230,War Thunder - Steam Pack
Indie,246562,Space Hulk - Kraken Skin DLC
Strategy,246562,Space Hulk - Kraken Skin DLC
Simulation,205637,Tropico 4: Propaganda!
Strategy,205637,Tropico 4: Propaganda!
Simulation,225426,Cities in Motion 2: Metro Madness
Indie,242570,Space Hulk
Strategy,242570,Space Hulk
Action,244870,Electronic Super Joy
Indie,244870,Electronic Super Joy
Simulation,222593,Train Simulator: Great Eastern Main Line London-Ipswich Route Add-On
Action,237800,Remember Me: Combo Lab Pack DLC
Adventure,237800,Remember Me: Combo Lab Pack DLC
Simulation,222594,Train Simulator: Powerhaul Class 66 V2.0 Loco Add-On
Action,226720,LOST PLANET® 3
Strategy,243780,PixelJunk™ Monsters Ultimate
Action,247292,Saints Row IV: Presidential Pack
Adventure,247292,Saints Row IV: Presidential Pack
Action,247291,Saints Row IV: Grass Roots Pack
Adventure,247291,Saints Row IV: Grass Roots Pack
Action,250810,LOST PLANET® 3 - Hi Res Movies
Casual,244070,Sid Meier’s Ace Patrol
Strategy,244070,Sid Meier’s Ace Patrol
Action,240340,Space Ace
Adventure,240340,Space Ace
Casual,240340,Space Ace
Action,235140,Primal Carnage - Dinobuster Skin
Indie,235140,Primal Carnage - Dinobuster Skin
Strategy,235140,Primal Carnage - Dinobuster Skin
Indie,238900,Skyward Collapse: Nihon no Mura
Simulation,238900,Skyward Collapse: Nihon no Mura
Strategy,238900,Skyward Collapse: Nihon no Mura
Strategy,231459,CoH 2 - German Commander: Fortified Armor Doctrine
Strategy,231482,COH 2 - Soviet Skin: (H) Four Color Belorussian Front
Action,250110,Assault Android Cactus
Indie,250110,Assault Android Cactus
Adventure,244710,Shelter
Indie,244710,Shelter
Adventure,250030,Lilly Looking Through
Indie,250030,Lilly Looking Through
Indie,246340,Protocell
Free to Play,247190,Ragnarok Online 2 - Emperium Warrior Pack
Massively Multiplayer,247190,Ragnarok Online 2 - Emperium Warrior Pack
RPG,247190,Ragnarok Online 2 - Emperium Warrior Pack
Action,246800,BeatBlasters III
Indie,246800,BeatBlasters III
Casual,246360,Perfection.
Indie,246360,Perfection.
Action,246640,TorqueL prototype
Casual,246640,TorqueL prototype
Indie,246640,TorqueL prototype
Simulation,222595,Train Simulator: BR DP1 Deltic Loco Add-On
Action,203290,America's Army: Proving Grounds
Free to Play,203290,America's Army: Proving Grounds
Simulation,225430,Cities in Motion 2: Lofty Landmarks
Casual,239820,Game Dev Tycoon
Indie,239820,Game Dev Tycoon
Simulation,239820,Game Dev Tycoon
Strategy,239820,Game Dev Tycoon
Action,111915,Guardians of Middle-earth: The Tactician Bundle
Strategy,111915,Guardians of Middle-earth: The Tactician Bundle
Action,111914,Guardians of Middle-earth: The Defender Bundle
Strategy,111914,Guardians of Middle-earth: The Defender Bundle
Action,111916,Guardians of Middle-earth: The Enchanter Bundle
Strategy,111916,Guardians of Middle-earth: The Enchanter Bundle
Action,111912,Guardians of Middle-earth: The Warrior Bundle
Strategy,111912,Guardians of Middle-earth: The Warrior Bundle
Action,111913,Guardians of Middle-earth: The Striker Bundle
Strategy,111913,Guardians of Middle-earth: The Striker Bundle
Action,111911,Guardians of Middle-earth: The Company of Dwarves Bundle
Strategy,111911,Guardians of Middle-earth: The Company of Dwarves Bundle
Action,111900,Guardians of Middle-earth
Strategy,111900,Guardians of Middle-earth
Action,111910,Guardians of Middle-earth: Smaug's Treasure
Strategy,111910,Guardians of Middle-earth: Smaug's Treasure
Action,249630,Delver
Adventure,249630,Delver
Indie,249630,Delver
RPG,249630,Delver
Early Access,249630,Delver
Racing,221169,GRID 2 - Demolition Derby Pack
Sports,221169,GRID 2 - Demolition Derby Pack
Action,224140,Borderlands 2: Mechromancer Beatmaster Pack
RPG,224140,Borderlands 2: Mechromancer Beatmaster Pack
Action,224141,Borderlands 2: Gunzerker Greasy Grunt Pack
RPG,224141,Borderlands 2: Gunzerker Greasy Grunt Pack
Action,224143,Borderlands 2: Siren Learned Warrior Pack
RPG,224143,Borderlands 2: Siren Learned Warrior Pack
Action,224144,Borderlands 2: Commando Devilish Good Looks Pack
RPG,224144,Borderlands 2: Commando Devilish Good Looks Pack
Action,224145,Borderlands 2 : Assassin Cl0ckw0rk Pack
RPG,224145,Borderlands 2 : Assassin Cl0ckw0rk Pack
Action,224180,Borderlands 2: Ultimate Vault Hunter Upgrade Pack 2
RPG,224180,Borderlands 2: Ultimate Vault Hunter Upgrade Pack 2
Action,224142,Borderlands 2: Psycho Party Pack
RPG,224142,Borderlands 2: Psycho Party Pack
Action,238320,Outlast
Adventure,238320,Outlast
Indie,238320,Outlast
Adventure,231310,MirrorMoon EP
Indie,231310,MirrorMoon EP
Adventure,227600,Castle of Illusion
Casual,227600,Castle of Illusion
Indie,233592,Fallen Enchantress: Legendary Heroes - Loot Pack DLC
RPG,233592,Fallen Enchantress: Legendary Heroes - Loot Pack DLC
Strategy,233592,Fallen Enchantress: Legendary Heroes - Loot Pack DLC
Simulation,222596,Train Simulator: Union Pacific Heritage SD70ACes Loco Add-On
Action,237050,Sanctum 2: Ruins of Brightholme
Indie,237050,Sanctum 2: Ruins of Brightholme
Strategy,237050,Sanctum 2: Ruins of Brightholme
Simulation,244060,Rise of Flight: Ace Pack
Action,247294,Saints Row IV - Wild West Pack
Adventure,247294,Saints Row IV - Wild West Pack
Strategy,249102,COH 2 - German Skin: (H) Voronezh Improvised Pattern
Adventure,255140,Winter Voices Episode 6: Falls
Indie,255140,Winter Voices Episode 6: Falls
RPG,255140,Winter Voices Episode 6: Falls
Simulation,225431,Cities in Motion 2: Back to the Past
Action,259020,Dragon's Prophet
Free to Play,259020,Dragon's Prophet
Massively Multiplayer,259020,Dragon's Prophet
RPG,259020,Dragon's Prophet
Strategy,215860,"Magic 2014 ""Sword of the Samurai"" Foil Conversion"
Racing,240611,MotoGP™13: Red Bull Rookies Cup
Simulation,240611,MotoGP™13: Red Bull Rookies Cup
Sports,240611,MotoGP™13: Red Bull Rookies Cup
Strategy,215859,"Magic 2014 ""Sword of the Samurai"" Deck Key"
Strategy,215858,"Magic 2014 ""Sylvan Might"" Foil Conversion"
